FaceID,X,Y,Z,Heat Flux
2403,0.128166030883789,0.0997026697794596,0.00411066055297852,39824597.2919929
2404,0.127832697550456,0.100434664408366,0.0108093299865723,2489165.92561844
2405,0.128166697184245,0.100251332600911,0.00913466262817383,1031541.99005976
2406,0.12783203125,0.100987330118815,0.0158319994608561,1684066.53068406
2407,0.128167363484701,0.100802663167318,0.0141579984029134,653865.295211298
2408,0.127831364949544,0.101541330973307,0.0208540026346842,472927.424398953
2409,0.128166697184245,0.10135666402181,0.0191800015767415,472927.424398953
2410,0.127832697550456,0.102099334716797,0.025874937693278,338438.97361556
2411,0.128168029785156,0.101912666320801,0.0242014706929525,561271.10115334
2412,0.127831362406413,0.102659334818522,0.0308923988342285,258291.827198501
2413,0.128169362386068,0.102472668965658,0.029220401763916,537069.90327525
2414,0.12783002726237,0.103222002665202,0.0359097328186035,270018.908808198
2415,0.128168027242025,0.103034001668294,0.0342370643615723,565357.952012803
2416,0.12783002726237,0.103788665771484,0.0409264055887858,162343.3561154
2417,0.12816869354248,0.103599334716797,0.0392544034322103,586390.437877776
2418,0.127829360961914,0.104356669108073,0.0459410692850749,136365.446921125
2419,0.12816869354248,0.104167332967122,0.0442697385152181,484395.400587469
2420,0.127830032348633,0.104928670247396,0.0509550717671712,116077.307627262
2421,0.128169364929199,0.10473733774821,0.0492837359110514,695347.959384051
2422,0.127829368591309,0.105502667744954,0.0559677365620931,94263.8399727677
2423,0.128170036315918,0.105311335245768,0.0542970720926921,667422.934932484
2424,0.127828704833984,0.106079335530599,0.0609797325134277,77339.0780368972
2425,0.128169372558594,0.10588666788737,0.0593090667724609,474409.343312824
2426,0.127828702290853,0.106657333374023,0.0659903996785482,86846.4628396782
2427,0.128170705159505,0.106464668273926,0.0643203989664714,228117.225685122
2428,0.127828033447266,0.107821998596191,0.0760070648193359,115579.216275031
2429,0.12782736714681,0.107239331563314,0.0709990641276042,93546.0463056612
2430,0.128171368916829,0.107627998352051,0.0743377304077148,241712.046976736
2431,0.128170702616374,0.107044665018717,0.0693297322591146,152570.032245188
2432,0.12782736714681,0.108409334818522,0.0810137354532878,157797.406332959
2433,0.128172035217285,0.108212666829427,0.0793450673421224,384230.969767928
2434,0.127826700846354,0.108998001098633,0.0860197347005208,183949.22502878
2435,0.128171368916829,0.108802001953125,0.084351069132487,530835.675374298
2436,0.127827364603678,0.109588668823242,0.0910257314046224,207412.807245983
2437,0.128172701517741,0.109391334533691,0.0893570658365885,631459.710663399
2438,0.127826695760091,0.110180666605632,0.0960290629069011,233922.543488143
2439,0.128173365275065,0.109983334859212,0.0943617299397786,594257.637286968
2440,0.127827362060547,0.110775332132975,0.101033732096354,261750.963674465
2441,0.128174031575521,0.110576665242513,0.0993650639851888,584956.874091686
2442,0.127826032002767,0.111372665405273,0.106037066141764,312323.684769949
2443,0.128174697875977,0.111173332214355,0.104369733174642,657714.44686431
2444,0.127824701944987,0.111970664978027,0.111036399841309,356991.85262587
2445,0.128173367818197,0.111771331787109,0.109370399475098,822348.349995554
2446,0.127824701944987,0.112572667439779,0.116037066141764,415882.378545902
2447,0.128174034118652,0.112371332804362,0.114369733174642,1054983.93224673
2448,0.127824035644531,0.113175333658854,0.12103773244222,457299.059668648
2449,0.128174034118652,0.112974667867025,0.119371065775553,1201121.82220266
2450,0.127825368245443,0.11378133392334,0.126035067240397,491480.296152632
2451,0.128175366719564,0.113578666687012,0.124369733174642,1298077.1476844
2452,0.1278240331014,0.114389335632324,0.131033739725749,500724.860103022
2453,0.128176699320475,0.114186668395996,0.129367070515951,1332302.68341334
2454,0.127822697957357,0.114997332255046,0.136031066894531,602531.446300708
2455,0.128175364176432,0.114794667561849,0.134365737915039,1357159.90257442
2456,0.127822697957357,0.115609334309896,0.141027064005534,590197.794672317
2457,0.128176030476888,0.115404665629069,0.139361729939779,1352186.64096632
2458,0.127822031656901,0.116223335266113,0.146021733601888,562074.353367174
2459,0.128176030476888,0.116018669128418,0.144357065836589,1289240.0633628
2460,0.127822697957357,0.116838666280111,0.151017069498698,537214.225557218
2461,0.128176696777344,0.11663333384196,0.149351735432943,1195903.30035805
2462,0.12782202911377,0.117454668680827,0.156011728922526,535344.518670973
2463,0.128177363077799,0.117249333699544,0.15434706624349,1166787.80527506
2464,0.127822692871094,0.11807199605306,0.16100439453125,563666.141442712
2465,0.128178026835124,0.117865999857585,0.159340393066406,1196556.5148829
2466,0.127821362813314,0.118692660013835,0.165997731526693,625020.137684672
2467,0.128179359436035,0.118485326131185,0.164333063761393,1281097.55325851
2468,0.127820032755534,0.119314656575521,0.170989069620768,703870.98482259
2469,0.128178029378255,0.119107325236003,0.16932573445638,1431887.61535052
2470,0.127820037841797,0.119939320882161,0.175980407714844,789796.211976008
2471,0.128178700764974,0.1197306543986,0.17431640625,1627522.47646598
2472,0.127819371541341,0.120565320332845,0.180969736735026,865404.957736365
2473,0.128178705851237,0.120356653849284,0.179307072957357,1846856.69169893
2474,0.127820704142253,0.121192657470703,0.185959070841471,927048.609802449
2475,0.128180038452148,0.120983322143555,0.184295735677083,2015959.91700045
2476,0.127820032755534,0.122451988220215,0.195935735066732,1001065.38790257
2477,0.127820035298665,0.121821990966797,0.190947733561198,973415.411081781
2478,0.128181368509928,0.122241989135742,0.194273066202799,2212912.05727847
2479,0.12818137105306,0.121611991882324,0.189285069783529,2130555.24454552
2480,0.127818700154622,0.123083323160807,0.200923731486003,1011354.44450296
2481,0.128182034810384,0.122872655232747,0.199261067708333,2266407.06475517
2482,0.127817365010579,0.124353993733724,0.210896397908529,1003307.51735755
2483,0.127817367553711,0.12371799214681,0.205910400390625,1008939.03773316
2484,0.128181368509928,0.124141993204753,0.209234400431315,2245373.19670142
2485,0.128180702209473,0.123505991617839,0.204248397827148,2272319.74060563
2486,0.127818028767904,0.125629320780436,0.220867065429688,997642.722696313
2487,0.127816696166992,0.124991322835286,0.215882400512695,998714.085457785
2488,0.128182698567708,0.125416653951009,0.21920573425293,2207284.13472446
2489,0.128181365966797,0.124778658548991,0.214220397949219,2220503.84756798
2490,0.127816698710124,0.126269991556803,0.225850794474284,1000118.5410023
2491,0.12818403116862,0.126055989583333,0.224189595540365,2211344.45219383
2492,0.127816034952799,0.126910659790039,0.230834665934245,1001669.94755104
2493,0.128183367411296,0.126697326660156,0.229173329671224,2224928.58872468
2494,0.127815368652344,0.12755332438151,0.235818664550781,1004095.94429565
2495,0.128184033711751,0.127338658650716,0.234157333374023,2227483.97872482
2496,0.127814702351888,0.128198654174805,0.240799992879232,1010251.19153203
2497,0.128183367411296,0.127983322143555,0.239139994303385,2233965.52888997
2498,0.127814699808757,0.128845993041992,0.245781331380208,1025510.0031247
2499,0.128184033711751,0.128629989624023,0.244120661417643,2255669.66527333
2500,0.128832697550456,0.0997193349202474,0.00417799758911133,3469627.66835464
2501,0.129166697184245,0.099921999613444,0.00595266596476237,417747.73446611
2502,0.128834696451823,0.100271331787109,0.00923466364542643,1031541.99005976
2503,0.129170028686523,0.100478665669759,0.0110433336893717,-730725.251139075
2504,0.12883669535319,0.100826665242513,0.0142920010884603,653865.295211298
2505,0.129172693888346,0.101038665771484,0.0161340014139811,-84696.6507546699
2506,0.128838027954102,0.101383997599284,0.0193480008443197,472927.424398953
2507,0.129174692789714,0.101599998474121,0.0212226651509603,56718.7016521732
2508,0.128840026855469,0.101944000244141,0.0244021339416504,561271.10115334
2509,0.129178029378255,0.102165334065755,0.0263095995585124,-101353.583513829
2510,0.128842697143555,0.102507334391276,0.0294544003804525,537069.90327525
2511,0.129180033365885,0.102732666015625,0.0313943977355957,-135175.643104183
2512,0.12884336344401,0.103072667439779,0.034505064646403,565357.952012803
2513,0.129181365966797,0.103304000854492,0.0364783973693848,-93267.982628505
2514,0.128844696044922,0.103642667134603,0.0395550676981608,209206.613105241
2515,0.129184697469076,0.103878664652507,0.0415610694885254,-36330.2269788454
2516,0.128847361246745,0.104213999430339,0.0446037381490072,233365.279194616
2517,0.129187362670898,0.10445399983724,0.0466424039204915,-60787.2736987612
2518,0.128848698933919,0.10478800201416,0.049651070912679,248655.691462003
2519,0.129190032958984,0.105033999125163,0.0517237383524577,-116435.129664098
2520,0.128850702921549,0.105365999857585,0.0546984036763509,195354.525222559
2521,0.129192031860352,0.105615999857585,0.0568037350972493,-77591.1810204504
2522,0.128851369222005,0.105945335388184,0.0597437337239583,138206.91826876
2523,0.129194030761719,0.106200668334961,0.0618810666402181,-27052.6692375237
2524,0.128854034423828,0.106527333577474,0.0647870661417643,111169.58529317
2525,0.129198028564453,0.106786666870117,0.0669577331542969,14354.9061597528
2526,0.128856699625651,0.107111333211263,0.0698303985595703,106164.294470812
2527,0.129200698852539,0.107375999450684,0.0720337320963542,44361.0377296301
2528,0.128858703613281,0.107697998046875,0.0748717320760091,139591.857609011
2529,0.129203369140625,0.107967333475749,0.0771084009806315,58501.415240994
2530,0.128860036214193,0.10828800201416,0.0799124018351237,196495.206605962
2531,0.129204701741536,0.108563336690267,0.0821817372639974,72920.2430193861
2532,0.128860702514648,0.108880668640137,0.0849517364501953,242482.94402458
2533,0.129206700642904,0.109160001118978,0.0872550684611003,96769.6628796107
2534,0.128863367716471,0.109474667867025,0.0899917322794596,265466.346783229
2535,0.129211364746094,0.109758669535319,0.0923277308146159,131862.226074694
2536,0.12886669921875,0.110070002237956,0.0950290629069011,274930.690903899
2537,0.129214029947917,0.110359334309896,0.0973970642089844,180005.620701198
2538,0.128868031819661,0.110668665568034,0.10006573232015,292707.110566925
2539,0.129216028849284,0.110963999430339,0.10246706644694,222623.733018474
2540,0.128869364420573,0.111269999186198,0.105102399190267,351850.634818171
2541,0.129218027750651,0.111569999694824,0.107536399841309,238011.66064668
2542,0.128870697021484,0.111871999104818,0.110137067159017,422789.731423366
2543,0.129220698038737,0.11217599995931,0.11260373433431,263881.925701781
2544,0.128872701009115,0.112476000467936,0.115170399983724,498901.301629215
2545,0.129224034627279,0.112786000569661,0.11767106628418,296744.510746464
2546,0.128874699910482,0.113083333333333,0.120204399108887,549674.962856635
2547,0.129226033528646,0.11339800008138,0.122737070719401,340936.32035853
2548,0.128876698811849,0.113692667643229,0.12523573811849,583939.860176483
2549,0.129229365030924,0.114012667338053,0.127801073710124,359919.347464496
2550,0.128879364013672,0.114304000854492,0.130267072041829,593681.90061086
2551,0.129232030232747,0.114628667195638,0.132866404215495,370001.791197967
2552,0.128880696614583,0.114916666666667,0.135298400878906,602531.446300708
2553,0.12923469543457,0.115245999654134,0.137929733276367,366099.468275566
2554,0.128882695515951,0.11553133392334,0.140327733357747,590197.794672317
2555,0.129237360636393,0.115866002400716,0.142991734822591,366206.973073795
2556,0.128884028116862,0.116148668924967,0.145355733235677,562074.353367174
2557,0.129238693237305,0.116488001505534,0.148053064982096,476495.213409683
2558,0.128885360717773,0.116768000284831,0.150384399414063,537214.225557218
2559,0.129242029825846,0.117112665812174,0.15311506652832,462766.342777715
2560,0.128888031005859,0.117388666788737,0.155412399291992,535344.518670973
2561,0.129245366414388,0.117737996419271,0.158175064086914,462656.575621753
2562,0.128890696207682,0.118009994506836,0.160438395182292,563666.141442712
2563,0.129248697916667,0.118364657084147,0.163233734130859,493174.037062055
2564,0.128892695109049,0.118633992513021,0.165464401245117,625020.137684672
2565,0.12925136311849,0.118994659423828,0.168293736775716,552824.742428865
2566,0.128894694010417,0.11926065826416,0.17049040222168,703870.98482259
2567,0.129254028320312,0.119625989278158,0.173351735432943,621444.200796622
2568,0.128896031697591,0.119888654073079,0.175514404296875,789796.211976008
2569,0.129256032307943,0.120259320576986,0.178409067789714,687579.066145486
2570,0.128897369384766,0.120518653869629,0.180537734985352,865404.957736365
2571,0.12925803120931,0.120894655863444,0.18346506245931,744198.137768031
2572,0.128900034586589,0.121150657653809,0.185560399373372,927048.609802449
2573,0.1292626953125,0.121531326293945,0.188520395914714,793126.063239076
2574,0.128903366088867,0.121783325195313,0.190581731160482,973415.411081781
2575,0.129265365600586,0.122169324239095,0.193574396769206,826172.448514561
2576,0.128904703776042,0.122417989095052,0.195603068033854,1001065.38790257
2577,0.129267369588216,0.122808654785156,0.198629069010417,843038.960337218
2578,0.128906036376953,0.123053321838379,0.200624399820964,1011354.44450296
2579,0.129270034790039,0.123449323018392,0.203683064778646,850961.85301772
2580,0.12890803527832,0.123691324869792,0.205644399007161,1008939.03773316
2581,0.129272699991862,0.124093325297038,0.208735066731771,855748.012087193
2582,0.128909367879232,0.124331993103027,0.210663065592448,1003307.51735755
2583,0.129275365193685,0.124738660176595,0.213787729899089,855603.640362901
2584,0.128911366780599,0.124973325093587,0.215683064778646,998714.085457785
2585,0.129278696695964,0.125385322570801,0.218840398152669,851432.534337711
2586,0.128914698282878,0.125615987141927,0.220701065063477,997642.722696313
2587,0.129282694498698,0.126033322652181,0.223890263875326,847869.996039251
2588,0.128916697184245,0.12626065826416,0.225717463175456,1000118.5410023
2589,0.129284027099609,0.126683326721191,0.228939997355143,847435.02814495
2590,0.128918029785156,0.126905993143717,0.230734664916992,1001669.94755104
2591,0.129287363688151,0.127333325703939,0.233990000406901,850886.706138238
2592,0.128920700073242,0.127552658081055,0.235751332600911,1004095.94429565
2593,0.129290033976237,0.127985992431641,0.23903933207194,856039.902450218
2594,0.128921366373698,0.128201990763346,0.240766662597656,1010251.19153203
2595,0.129292032877604,0.128640655517578,0.244087331136068,864206.413306994
2596,0.128923365275065,0.128853322347005,0.245781331380208,1025510.0031247
2597,0.129833363850911,0.0997899983723958,0.00447800064086914,3892577.59435731
2598,0.130169362386068,0.100012664794922,0.00635266494750977,-1917375.2645149
2599,0.129838027954102,0.10035199991862,0.00963600031534831,-730725.251139075
2600,0.130174692789714,0.100579332987467,0.0115446662902832,-1252893.04964614
2601,0.129842692057292,0.100917999267578,0.0147939999898275,-84696.6507546699
2602,0.130179361979167,0.101149998982747,0.0167346636454264,-189688.949314108
2603,0.129846028645833,0.101486666361491,0.0199493293762207,56718.7016521732
2604,0.130183364868164,0.101723335266113,0.021922794342041,-160329.00805413
2605,0.129850031534831,0.102058001200358,0.0251035957336426,-101353.583513829
2606,0.130188700358073,0.102300003051758,0.0271103960673014,-202374.734631105
2607,0.129854034423828,0.102632667541504,0.0302563972473145,-135175.643104183
2608,0.130192031860352,0.102879336039225,0.0322957293192546,-121717.672951732
2609,0.129856033325195,0.10321066792806,0.0354070625305176,-93267.982628505
2610,0.13019536336263,0.103462669372559,0.0374797299702962,-187626.891152427
2611,0.129860697428385,0.103791999816895,0.040557066599528,-36330.2269788454
2612,0.130201360066732,0.104047999064128,0.0426630694071452,-241061.616196255
2613,0.129865361531576,0.104374664306641,0.045705738067627,-60787.2736987612
2614,0.130205362955729,0.104635999043783,0.0478444048563639,-236107.090095434
2615,0.129868698120117,0.104961331685384,0.0508537381490072,-116435.129664098
2616,0.130211364746094,0.105227999369303,0.0530257352193197,-218525.237562578
2617,0.129874028523763,0.105550666809082,0.0560010668436686,-77591.1810204504
2618,0.13021669514974,0.105821334838867,0.0582057329813639,-181897.760072221
2619,0.129877360026042,0.106142000834147,0.0611457341512044,-27052.6692375237
2620,0.13022135925293,0.106417999267578,0.0633830680847168,-100254.428752407
2621,0.129882024129232,0.106736000061035,0.066289067586263,14354.9061597528
2622,0.130226694742839,0.107016667683919,0.0685597330729167,-42631.7670500787
2623,0.129886698404948,0.107332000732422,0.0714317321777344,44361.0377296301
2624,0.13023203531901,0.107618667602539,0.0737350667317708,-17285.4516341636
2625,0.129890701293945,0.107932001749674,0.076573735555013,58501.415240994
2626,0.130236033121745,0.108223335266113,0.078910400390625,-9439.73063662749
2627,0.129893366495768,0.108534001668294,0.0817144012451172,72920.2430193861
2628,0.130240030924479,0.108830001831055,0.084083735148112,-3519.15670180923
2629,0.129897364298503,0.109138669331868,0.0868544031778971,96769.6628796107
2630,0.130245361328125,0.109439336140951,0.0892564010620117,36552.9933780206
2631,0.129902694702148,0.109744669596354,0.0919930648803711,131862.226074694
2632,0.13025136311849,0.110050003051758,0.0944277318318685,86838.2994265294
2633,0.129907363891602,0.110353335062663,0.0971303990681966,180005.620701198
2634,0.130255366007487,0.110664667765299,0.0995984013875326,125026.416848877
2635,0.129910029093424,0.110966000874837,0.102266400655111,222623.733018474
2636,0.130259363810221,0.111282002766927,0.104767733256022,144215.030142827
2637,0.129914026896159,0.111580001831055,0.107402399698893,238011.66064668
2638,0.130264694213867,0.111900001525879,0.109936401367188,155416.839913946
2639,0.129918696085612,0.112194000244141,0.112537068684896,263881.925701781
2640,0.130270029703776,0.112519332885742,0.115103068033854,165528.523241162
2641,0.129923365275065,0.112811332702637,0.117670399983724,296744.510746464
2642,0.130276031494141,0.113142664591471,0.120269734700521,183701.995825821
2643,0.129928034464518,0.113431999206543,0.122803072611491,340936.32035853
2644,0.130280700683594,0.113768000284831,0.125435073852539,215278.111546449
2645,0.129931365966797,0.114054000854492,0.127934407552083,359919.347464496
2646,0.130285364786784,0.11439466603597,0.130600402832031,236864.808595083
2647,0.129936030069987,0.114677998860677,0.133066401163737,370001.791197967
2648,0.13029069519043,0.115023999532064,0.135764399210612,247012.992066204
2649,0.129940694173177,0.115304000854492,0.138195734659831,366099.468275566
2650,0.130296025594076,0.115654668172201,0.140927068074544,261241.037799576
2651,0.129944691975911,0.115931335449219,0.143325068155924,366206.973073795
2652,0.130300028483073,0.116287335713704,0.146089065551758,281755.364855603
2653,0.129947362263997,0.116561335245768,0.148453063964844,371856.709646549
2654,0.13030403137207,0.116922668457031,0.151250396728516,342752.444659751
2655,0.129952031453451,0.117194000244141,0.153581064860026,382943.937990251
2656,0.130310699462891,0.117560666402181,0.156410400390625,364089.079987702
2657,0.129958033243815,0.117828661600749,0.158707066853841,405376.226441031
2658,0.130316696166992,0.118199991861979,0.16156906636556,390631.695524097
2659,0.129962031046549,0.118463989257812,0.163832402547201,440429.289307572
2660,0.130321365356445,0.118840657552083,0.166727737426758,420691.340283142
2661,0.129966700236003,0.119101992289225,0.168958404541016,479029.706891652
2662,0.13032736714681,0.119483990987142,0.171887069702148,450849.059119892
2663,0.129971364339193,0.119741989135742,0.174083735148112,517564.11506315
2664,0.130331364949544,0.120129320780436,0.177043736775716,480627.468895263
2665,0.129974029541016,0.120383987426758,0.179206400553385,555964.353624873
2666,0.130336029052734,0.120775321960449,0.182199732462565,512182.619570265
2667,0.129978693644206,0.121026657104492,0.184329727172852,599730.849494858
2668,0.130342025756836,0.121423990885417,0.187355728149414,550042.675748672
2669,0.129984024047852,0.121672658284505,0.189451059977214,636164.015291144
2670,0.130348027547201,0.122073989868164,0.192510396321615,577443.503865835
2671,0.129988698323568,0.122318656921387,0.194572397867839,652030.314839219
2672,0.130352701822917,0.12272599029541,0.197665064493815,591535.863076548
2673,0.129992034912109,0.122967323303223,0.199693064371745,659078.678988697
2674,0.130358032226563,0.123379989624023,0.202818394978841,600427.64246376
2675,0.129997365315755,0.12361732228597,0.204813064575195,668075.537845316
2676,0.13036469523112,0.12403532409668,0.207971064249674,612839.356573873
2677,0.130002029418945,0.124269325256348,0.209931732177734,677888.661479027
2678,0.130368693033854,0.12469332631429,0.213122395833333,623284.902465472
2679,0.130005360921224,0.124923993428548,0.21505039469401,685867.113209891
2680,0.130373362223307,0.125351992289225,0.218274393717448,630542.463052924
2681,0.130010696411133,0.125578656514486,0.220169062296549,686407.310758793
2682,0.130380030314128,0.12601198832194,0.223424926757813,630150.487003513
2683,0.130016026814779,0.126235989888509,0.225285461425781,682392.618063999
2684,0.130385360717773,0.126673993428548,0.228574661254883,627239.405115736
2685,0.130019358317057,0.126893994649251,0.230401997884115,682213.629333821
2686,0.130390024820964,0.127337994893392,0.233724665323893,628115.172908303
2687,0.13002402750651,0.127554659525553,0.235518000284831,685062.329092739
2688,0.130395365397135,0.128003326416016,0.238873331705729,635191.308790095
2689,0.130028035481771,0.128215326944987,0.240633331298828,694473.152857617
2690,0.130400700887044,0.128669993082682,0.244021331787109,647948.831447643
2691,0.130033365885417,0.128879323323568,0.245748001098633,704814.743420937
2692,0.130834696451823,0.0999099985758464,0.00497800064086914,-2211347.52148535
2693,0.131170694986979,0.100152666727702,0.0069533322652181,-2373368.71034995
2694,0.130842025756836,0.100482666015625,0.0102366625467936,-1252893.04964614
2695,0.131178695678711,0.100731333414714,0.0122446632385254,-742864.348084506
2696,0.130848032633464,0.101060000101725,0.0154933306376139,-189688.949314108
2697,0.131185368855794,0.101313334147135,0.0175346666971842,-379282.795029509
2698,0.130854034423828,0.10164000193278,0.0207494646708171,-160329.00805413
2699,0.131192031860352,0.101897336324056,0.0228242683410645,143081.319511243
2700,0.13086003112793,0.102222671508789,0.0260043983459473,-202374.734631105
2701,0.131198694864909,0.102484670003255,0.0281117337544759,140796.363599418
2702,0.130865361531576,0.102808670043945,0.0312570635477702,-121717.672951732
2703,0.131204696655273,0.103076001485189,0.0333977343241374,-50221.2139768972
2704,0.130870697021484,0.103398668924967,0.0365090675354004,-187626.891152427
2705,0.131212031046549,0.103671333312988,0.0386817359924316,-241896.947105133
2706,0.130877360026042,0.103991333007813,0.0417584012349447,-241061.616196255
2707,0.131219360351563,0.104268666585286,0.0439650662740072,-270267.974557413
2708,0.130883361816406,0.104586667378743,0.0470084012349447,-236107.090095434
2709,0.131226028442383,0.104868667602539,0.0492470690409342,-254141.087837484
2710,0.130890696207682,0.105184666951497,0.052255069732666,-218525.237562578
2711,0.131234029134115,0.10547200012207,0.0545270678202311,-208474.190372207
2712,0.130897364298503,0.105786000569661,0.0575023994445801,-181897.760072221
2713,0.131240030924479,0.106078000386556,0.0598070678710938,-166512.468395763
2714,0.130903361002604,0.106389333089193,0.06274773534139,-100254.428752407
2715,0.131247360229492,0.106686665852865,0.0650844014485677,-120284.571255356
2716,0.130910029093424,0.106995999654134,0.0679903996785482,-42631.7670500787
2717,0.131254699707031,0.107298001607259,0.0703603998819987,-71135.5668917268
2718,0.130916702270508,0.107605336507161,0.0732330678304036,-17285.4516341636
2719,0.131262034098307,0.107912002563477,0.0756370697021484,-38465.6745304543
2720,0.130922698974609,0.108216667175293,0.0784757334391276,-9439.73063662749
2721,0.13126936340332,0.10852799987793,0.0809123992919922,-13329.8589616769
2722,0.130929361979167,0.10883066813151,0.0837164001464844,-3519.15670180923
2723,0.131277359008789,0.1091466700236,0.086185068766276,16843.0499491804
2724,0.130936024983724,0.109446670532227,0.0889544016520182,36552.9933780206
2725,0.131284693400065,0.109768002827962,0.0914557342529297,41384.077136932
2726,0.130942698160807,0.11006600189209,0.0941924006144206,86838.2994265294
2727,0.131292032877604,0.110392667134603,0.0967277348836263,63870.7696676454
2728,0.130948699951172,0.110688000996908,0.0994310684204102,125026.416848877
2729,0.131298695882161,0.111019335428874,0.101999069213867,87946.1143682272
2730,0.130954696655273,0.111312004089355,0.104667734781901,144215.030142827
2731,0.131306030273438,0.111648668924967,0.107268399556478,104225.077810586
2732,0.130961364746094,0.111938667297363,0.109902399698893,155416.839913946
2733,0.131313364664714,0.112279332478841,0.112535733540853,116720.752898197
2734,0.130968027750651,0.112565999348958,0.115135734558105,165528.523241162
2735,0.131320693969727,0.112912666320801,0.117801732381185,124863.809325862
2736,0.130975362141927,0.113197331746419,0.12036840057373,183701.995825821
2737,0.131329366048177,0.113548665364583,0.123067733764648,130245.415686744
2738,0.130982701619466,0.113829999287923,0.125601069132487,215278.111546449
2739,0.131336700439453,0.114186668395996,0.128333068847656,142733.240197394
2740,0.130988698323568,0.114465334574382,0.130833068847656,236864.808595083
2741,0.131344029744466,0.114826667785645,0.133597732543945,167238.423180693
2742,0.130995361328125,0.11510199991862,0.136063064575195,247012.992066204
2743,0.131351359049479,0.115469334920247,0.138860397338867,195840.552254388
2744,0.131002024332682,0.1157420018514,0.141293065388997,261241.037799576
2745,0.131358693440755,0.116114000956217,0.144124399820964,227895.985765991
2746,0.13100803120931,0.116382667541504,0.146522399902344,281755.364855603
2747,0.131365366617839,0.116759333292643,0.149385732014974,266003.417942845
2748,0.131014032999674,0.117025334676107,0.15174973042806,309621.581380086
2749,0.131372695922852,0.117407333374023,0.154645731608073,303927.643293316
2750,0.131021362304687,0.117671333312988,0.156975733439128,341635.534600184
2751,0.131382029215495,0.118058662414551,0.15990439860026,332766.19509741
2752,0.131030029296875,0.118319325764974,0.162201065063477,363817.151759935
2753,0.131390696207682,0.118711321512858,0.165163731892904,348122.844928213
2754,0.131036697387695,0.118968655904134,0.167427068074544,376563.104486146
2755,0.131398030598958,0.119365989685059,0.170422403971354,357954.784775739
2756,0.131043365478516,0.119619990030924,0.172651738484701,393243.875180254
2757,0.131405364990234,0.120022656758626,0.175679072062174,371622.057742341
2758,0.13104936726888,0.120273989359538,0.177874404907227,415106.768328787
2759,0.131412033081055,0.120681991577148,0.18093440246582,390166.82710581
2760,0.131056030273438,0.120928657531738,0.18309706624349,441089.927782328
2761,0.131420028686523,0.121341326395671,0.186191060384115,409133.589733393
2762,0.131063359578451,0.121585324605306,0.188319727579753,465015.610526018
2763,0.131428029378255,0.12200399017334,0.191446395874023,430762.584851353
2764,0.13107069905599,0.122243988037109,0.193541732788086,488173.277481357
2765,0.131436701456706,0.122667322794596,0.196700398763021,453791.462663852
2766,0.131078033447266,0.122904657999674,0.198761728922526,502858.64119532
2767,0.131444697062174,0.123333992004395,0.201953058878581,471255.362601988
2768,0.131085362752279,0.123567990620931,0.203981725056966,518169.009678533
2769,0.131452692667643,0.124001988728841,0.207206395467122,486914.292014119
2770,0.131092692057292,0.124231989542643,0.209201065063477,530528.416033225
2771,0.131460693359375,0.124670656840007,0.212459065755208,497343.600612623
2772,0.131099360148112,0.124897992451986,0.214419728597005,539266.87252252
2773,0.131468027750651,0.125341992696126,0.217709726969401,505035.104770216
2774,0.131105361938477,0.125565325419108,0.219636393229167,546644.789793298
2775,0.131476028442383,0.126014658610026,0.222958928426107,512147.799705274
2776,0.131113362630208,0.126234657287598,0.224852793375651,549042.451982152
2777,0.13148469543457,0.12668999226888,0.228208658854167,516394.11733555
2778,0.131120697021484,0.126905326843262,0.23006999206543,548980.590966735
2779,0.131492029825846,0.127365994771322,0.233458658854167,519905.579219685
2780,0.131127360026042,0.127578661600749,0.235285995483398,553146.575911659
2781,0.131500025431315,0.128044659932454,0.238707331339518,527762.313266121
2782,0.131134028116862,0.12825266011556,0.240501332600911,563188.502609558
2783,0.13150803120931,0.128723327636719,0.243955332438151,538665.297049429
2784,0.131142033894857,0.12892866007487,0.24571533203125,575073.269184586
2785,0.131835362752279,0.100080001831055,0.00567799758911133,-1107897.19496007
2786,0.132172027587891,0.100343335469564,0.00775333023071289,-687830.43271557
2787,0.131844029744466,0.100664667765299,0.0110366655985514,-742864.348084506
2788,0.132181365966797,0.10093266805013,0.0131453336079915,-958898.702451473
2789,0.131853368123372,0.101252667744954,0.0163946673075358,-379282.795029509
2790,0.132191365559896,0.101525334676107,0.0185366655985514,-320491.606950681
2791,0.131861363728841,0.101843335469564,0.0217514686584473,143081.319511243
2792,0.132199361165365,0.102121335347493,0.0239262682596842,-155641.174453389
2793,0.131868693033854,0.102437334696452,0.0271064033508301,140796.363599418
2794,0.132208694458008,0.102719998677572,0.0293137346903483,-87450.0729788344
2795,0.13187803141276,0.103034665425618,0.0324597358703613,-50221.2139768972
2796,0.13221869913737,0.103322664896647,0.0346997362772624,-118259.641420367
2797,0.131886698404948,0.103636665344238,0.0378104031880697,-241896.947105133
2798,0.13222802734375,0.103929331461589,0.0400830675760905,-196514.424704445
2799,0.131895360310872,0.104241333007813,0.043161065419515,-270267.974557413
2800,0.132237360636393,0.104537999471029,0.0454677314758301,-234754.844461815
2801,0.13190402730306,0.104847333272298,0.0485104001363119,-254141.087837484
2802,0.132247360229492,0.105148666381836,0.050849068959554,-232788.596781867
2803,0.131912694295247,0.10545733388265,0.0538577359517415,-208474.190372207
